main_genre,sub_genre,artist_name,track_name,album_name,spotify_track_id,popularity
Gothic Metal,Gothic Metal,Theatre of Tragedy,Cassandra,Aégis,4vkoYIgUmOrhiXbT8DMDEV,43
Gothic Metal,Gothic Metal,Theatre of Tragedy,Siren,Aégis,5XnHRKpIuL902a4n0JqoZ0,42
Gothic Metal,Gothic Metal,Theatre of Tragedy,And When He Falleth,Velvet Darkness They Fear,10a8GFqhp6uiNogYRBS0YH,41
Gothic Metal,Gothic Metal,Theatre of Tragedy,Storm,Storm,0yS0PRN1jUnSjojoZ78jmT,40
Gothic Metal,Gothic Metal,Theatre of Tragedy,Lorelei,Aégis,1td8KGmA2et6RsVCtOw6NG,39
Gothic Metal,Gothic Metal,Theatre of Tragedy,Angélique,Aégis,6gEEMp4ZLpmhEs2zmjZLJ5,37
Gothic Metal,Gothic Metal,Theatre of Tragedy,Der Tanz der Schatten,Velvet Darkness They Fear,0dDF4EWfWjhhCH5w5WXFnY,36
Gothic Metal,Gothic Metal,Theatre of Tragedy,Poppaea,Aégis,5D6kMbIvTH3KH3UDdiiGh1,36
Gothic Metal,Gothic Metal,Theatre of Tragedy,A Rose for the Dead,A Rose for the Dead,2RSlR9jZDlBUqCr1AvaCeV,34
Gothic Metal,Gothic Metal,Moonspell,Vampiria,Wolfheart,3WvEldmFjjLhd1ITIl0FMk,43
Gothic Metal,Gothic Metal,Moonspell,Alma Mater,Wolfheart,6aY8pSRwrJ9IjPAzr0dd0S,42
Gothic Metal,Gothic Metal,Moonspell,Opium,Irreligious,08uVRkAnmSjUY2FUh6Iu0K,40
Gothic Metal,Gothic Metal,Moonspell,Scorpion Flower,Night Eternal (Extended Version),3F30JrQHQywPEOHow06yRV,39
Gothic Metal,Gothic Metal,Moonspell,Luna,Memorial (Bonus Track Edition),78Ck7yqfI6ilgbeiM3P8Ls,36
Gothic Metal,Gothic Metal,Moonspell,Extinct,Extinct (Deluxe Version),09euNJVYQk6y91pgbcHhzs,34
Gothic Metal,Gothic Metal,Moonspell,Night Eternal,Night Eternal (Extended Version),7sFGBhZ0Kwt8L77UjUvcyL,34
Gothic Metal,Gothic Metal,Moonspell,Nocturna,Darkness and Hope,4HVjTqCXdIE7DTZc0owXpM,33
Gothic Metal,Gothic Metal,Moonspell,Awake,Irreligious,240lpdB9bBXFyNVjmSPRV2,33
Gothic Metal,Gothic Metal,Moonspell,Ruin and Misery,Irreligious,4BXRxvFCjWD938nINZyJqA,31
Gothic Metal,Gothic Metal,Charon,Fall of Angels,Fall of Angels,07ZL2BdiLp1Mzazcm3ikZQ,42
Gothic Metal,Gothic Metal,Charon,Little Angel,Downhearted,5pr6esdA7svJ2qGD7jxrEg,40
Gothic Metal,Gothic Metal,Charon,Colder,"A-Sides, B-Sides & Suicides",0vDdriW2yD6bPkMFVvNB1X,38
Gothic Metal,Gothic Metal,Charon,Craving,Downhearted,5YI1I08hR6Pc1bWCKTOrdF,35
Gothic Metal,Gothic Metal,Charon,As We Die,Tearstained,31C7j2BFtJYrRfEb2IVAWK,33
Gothic Metal,Gothic Metal,Charon,Desire You,Downhearted,3MiW6BswPtkQ5503Xe4mnx,33
Gothic Metal,Gothic Metal,Charon,Ride On Tears,Songs for the Sinners,2CMDuS979RR7Uj8BoSJQQH,32
Gothic Metal,Gothic Metal,Charon,Bitter Joy,"A-Sides, B-Sides & Suicides",7MkeZerKD6pO84b8JowY3R,30
Gothic Metal,Gothic Metal,Charon,Air,Songs for the Sinners,1cxSth9813w7f9UBBOAEI8,30
Gothic Metal,Gothic Metal,Charon,Sister Misery,"A-Sides, B-Sides & Suicides",0ynwZ80QEV1xUwVTJdTtLg,28
Gothic Metal,Gothic Metal,HIM,Join Me - Razorblade Mix,Razorblade Romance,5ooqCHqs4axSJbWqIHfKfB,62
Gothic Metal,Gothic Metal,HIM,Wicked Game,Greatest Love Songs Vol. 666,5XenUjG7cRnTkUe8AVuuMX,62
Gothic Metal,Gothic Metal,HIM,Gone With The Sin,Razorblade Romance,4BNRlHGnSrHXg7cHFF7O0I,52
Gothic Metal,Gothic Metal,HIM,Wings of a Butterfly,Dark Light,5WLjSDWo1VxEQzmsKpcBRe,59
Gothic Metal,Gothic Metal,HIM,Right Here In My Arms,Razorblade Romance,4R6ixj4SsrNjxZz6uCwYlg,52
Gothic Metal,Gothic Metal,HIM,Bury me deep inside,Razorblade Romance,5yHcSY32tXKLRwEubzn0hA,50
Gothic Metal,Gothic Metal,HIM,Poison girl,Razorblade Romance,0PCdU8zgdDz0O9HgA7zrg3,50
Gothic Metal,Gothic Metal,HIM,When Love and Death Embrace,Greatest Love Songs Vol. 666,7p9fJOQJJFzE8pkQ99v6yb,53
Gothic Metal,Gothic Metal,HIM,Killing Loneliness,Dark Light,6R3jzxmUp5OSDlHsv6vyAg,54
Gothic Metal,Gothic Metal,HIM,The Funeral Of Hearts,Love Metal,6Aw2CjqeNqXZX1FBJoaOIE,51
Grindcore,Grindcore,Napalm Death,Scum,Scum,64syMK7oo9VPihJBj1IBGH,44
Grindcore,Grindcore,Napalm Death,Suffer The Children,Harmony Corruption,5oIHVkR1P4y277ftTPLpWj,40
Grindcore,Grindcore,Napalm Death,Nazi Punks Fuck Off,Noise For Music's Sake,5FUCZUiW0cE1t9iCWbQPWE,39
Grindcore,Grindcore,Napalm Death,The Wolf I Feed,Utilitarian,6Y9hbtN9uwTH8YCfaEKoNz,39
Grindcore,Grindcore,Napalm Death,Instinct of Survival,Scum,2NNuM86QBFGBpNeYlzxbL1,36
Grindcore,Grindcore,Napalm Death,Breed to Breathe,The Best of Napalm Death,2HQomqCflOR1IsVzYnRol6,30
Grindcore,Grindcore,Napalm Death,The World Keeps Turning,Utopia Banished (Remastered 2012 Edition),0wn5YGy522pjLjjb6zZL8i,34
Grindcore,Grindcore,Napalm Death,When All Is Said and Done,Smear Campaign,6CviCNyxTDA9TxpyHuGxj7,34
Grindcore,Grindcore,Napalm Death,If The Truth Be Known,Harmony Corruption,6xCNO5uiyv7iWueHj7yoMS,32
Grindcore,Grindcore,Napalm Death,Vision Conquest,Harmony Corruption,3iXHNGy7MYsMuXOFTT51vL,31
Grindcore,Grindcore,Brutal Truth,Birth of Ignorance,Extreme Conditions Demand Extreme Responses,5OEngf4Mfvm2E495yD4F8t,33
Grindcore,Grindcore,Brutal Truth,Walking Corpse,Extreme Conditions Demand Extreme Responses,7gIiu2RnZHc68BupSI2Y9K,29
Grindcore,Grindcore,Brutal Truth,Stench of Prophet,Extreme Conditions Demand Extreme Responses,6b2pUMt6tQVEI2JThxeZfY,28
Grindcore,Grindcore,Brutal Truth,Denial of Existence,Extreme Conditions Demand Extreme Responses,6UTZI9ZlGjLMiaAONTKIdP,28
Grindcore,Grindcore,Brutal Truth,Ill-Neglect,Extreme Conditions Demand Extreme Responses,299wvtUOUa94xX2sQgbQW4,27
Grindcore,Grindcore,Brutal Truth,Regression-Progression,Extreme Conditions Demand Extreme Responses,0ZiTBY5m1jVsa93Hwe1avv,24
Grindcore,Grindcore,Brutal Truth,Godplayer,Need to Control,5ASVw2ZOQXISfqfhwmy6Ps,23
Grindcore,Grindcore,Brutal Truth,Dementia,Sounds of the Animal Kingdom / Kill Trend Suicide,6LerDRVNtrvvA1aadsfsUd,21
Grindcore,Grindcore,Brutal Truth,Time,Extreme Conditions Demand Extreme Responses,6oshnotRV9wIsjI0YvHDJK,21
Grindcore,Grindcore,Brutal Truth,Anti-Homophobe,Extreme Conditions Demand Extreme Responses,44vMc3TK69uqKo0Ipp1SqS,20
Grindcore,Grindcore,Agoraphobic Nosebleed,Not a Daughter,Arc,2KYQTOhhOjLiHtiJkgkqWh,28
Grindcore,Grindcore,Agoraphobic Nosebleed,NYC Always Reminds Me,Honky Reduction,18mwb75butWtig60NlFy39,26
Grindcore,Grindcore,Agoraphobic Nosebleed,Amputee,Bestial Machinery,0JgzQQ1rNUVE5GCIqCnlxE,25
Grindcore,Grindcore,Agoraphobic Nosebleed,Agorapocalypse Now,Agorapocalypse,6NlkGZ2YHyZ6jZdWagTFr7,24
Grindcore,Grindcore,Agoraphobic Nosebleed,Hung from the Rising Sun,Agorapocalypse,7JE49JBcoqKKdFcFSAqrPv,22
Grindcore,Grindcore,Agoraphobic Nosebleed,Deathbed,Arc,63pAmXNMNDPKperNBUACLm,21
Grindcore,Grindcore,Agoraphobic Nosebleed,Moral Distortion,Agorapocalypse,4q2qyHLJjyV1r42gpJs5L5,21
Grindcore,Grindcore,Agoraphobic Nosebleed,National Stem Cell and Clone,Agorapocalypse,01v2BeIPBvVOBrbv4xx0B0,19
Grindcore,Grindcore,Agoraphobic Nosebleed,Dick to Mouth Resuscitation,Agorapocalypse,1jAVYLLHEwYwNQMGw8jvkp,17
Grindcore,Grindcore,Agoraphobic Nosebleed,Question of Integrity,Agorapocalypse,6gdD3VnF4WC4cky0xqvmTJ,16
Grindcore,Grindcore,Pig Destroyer,Thumbsucker,Terrifyer,3ggDKslhwMeXJqQyJ1Q17F,35
Grindcore,Grindcore,Pig Destroyer,Trojan Whore,Prowler In the Yard,6T4UueJb3O3WoVd8dO4yfG,35
Grindcore,Grindcore,Pig Destroyer,The Diplomat,Book Burner,79DHdvI3WjP9DGmJL0upxi,33
Grindcore,Grindcore,Pig Destroyer,Gravedancer,Terrifyer,0Pj5S3hUGp5UheHwhMDZvw,32
Grindcore,Grindcore,Pig Destroyer,Pretty In Casts,Terrifyer,53PFg2Sm0DK6MlHUoKUWeX,31
Grindcore,Grindcore,Pig Destroyer,Army of Cops,Head Cage,5Ra2TTUJwCtNNgLHWqGVph,29
Grindcore,Grindcore,Pig Destroyer,Junkyard God,Prowler In the Yard,1DGuJCVdLa2eMXF3zgnt0N,30
Grindcore,Grindcore,Pig Destroyer,Towering Flesh,Terrifyer,620GyQb4TdbzfrAIVvFLhg,30
Grindcore,Grindcore,Pig Destroyer,Piss Angel,Prowler In the Yard,61YRU6f29zObMJs2gEFM4B,29
Grindcore,Grindcore,Pig Destroyer,Scarlet Hourglass,Terrifyer,235YNfOd639SNTFdUULb37,29
Grindcore,Grindcore,Repulsion,Eaten Alive,Horrified,08qZ5wpleg8LoUkw8f0CQG,29
Grindcore,Grindcore,Repulsion,The Stench of Burning Death,Horrified,1D20Pj7zleRPfqLfzRa8hR,28
Grindcore,Grindcore,Repulsion,Black Breath,Horrified,1C2uL5Zc9J3USenpEw5VbJ,26
Grindcore,Grindcore,Repulsion,Slaughter of the Innocent,Horrified,2wD90NN2GZ8w9iZQ79cEZV,25
Grindcore,Grindcore,Repulsion,Acid Bath,Horrified,6MaUvf5bKxvq4W8AIykDOr,24
Grindcore,Grindcore,Repulsion,Radiation Sickness,Horrified,1Eq4OLtrBw7LpFzB8l69Tn,23
Grindcore,Grindcore,Repulsion,Decomposed,Horrified,7E9Agx3y5SZZO6oe3f5Hwe,20
Grindcore,Grindcore,Repulsion,Festering Boils,Horrified,4sMmcDySFBFTOwgHHOyvMm,20
Grindcore,Grindcore,Repulsion,Maggots In Your Coffin,Horrified,1PpQGyS87udJFNvyct6DDw,19
Grindcore,Grindcore,Repulsion,Driven To Insanity,Horrified,39mWe0dlaI63R3lvK39Tqd,19
Grindcore,Grindcore,Carcass,Black Star,Swansong,5Nodfi0wQT9QANl0KlAo7B,47
Grindcore,Grindcore,Carcass,1985,Surgical Steel,0IGyvk01FMUUHCST3N85Uq,46
Grindcore,Grindcore,Carcass,Buried Dreams,The Best of Carcass,0nuVMyI2j1RrXgmbE9YQsU,41
Grindcore,Grindcore,Carcass,Heartwork,The Best of Carcass,2efbB42cdMnnYw6VhOgJEs,41
Grindcore,Grindcore,Carcass,Heartwork,Heartwork (Ultimate Edition),2BcWjgafmbdaq39KPsaBKc,45
Grindcore,Grindcore,Carcass,Corporal Jigsore Quandary,Necroticism - Descanting the Insalubrious,3AZoDPKMIwXVTEigOmC8BG,44
Grindcore,Grindcore,Carcass,Keep On Rotting in the Free World,Swansong,57Gu14wW9hFBUmJ0LpmzmA,44
Grindcore,Grindcore,Carcass,Unfit for Human Consumption,Surgical Steel,2L4hnHW64BwupvbJHPAFGW,43
Grindcore,Grindcore,Carcass,No Love Lost,Heartwork (Ultimate Edition),3Qq08meHcEtnciS6oQxXMJ,42
Grindcore,Grindcore,Carcass,Tomorrow Belongs to Nobody,Swansong,0byhWeZAMhLvZwkwgA9J5C,42
Heavy Metal,Heavy Metal,Black Sabbath,Paranoid - 2009 Remaster,Paranoid,3Jnxngdff0lVu2rza1GVx6,81
Heavy Metal,Heavy Metal,Black Sabbath,Iron Man - 2009 Remaster,Paranoid,755bvJDSA3LNcNuFgBT9LK,74
Heavy Metal,Heavy Metal,Black Sabbath,War Pigs - 2009 Remaster,Paranoid,6TYQRlRci6AkVrN9a5C7ne,72
Heavy Metal,Heavy Metal,Black Sabbath,Changes - 2009 Remaster,Vol. 4,2wNEcJHnFxoKZIrxjxF5jL,68
Heavy Metal,Heavy Metal,Black Sabbath,N.I.B. - 2009 Remaster,Black Sabbath,3XclwoQxz4p6Dl7VUf90KW,69
Heavy Metal,Heavy Metal,Black Sabbath,Children of the Grave (2009 Remaster),Master of Reality,0ElAcOj8tudMA6X6KZ7SMO,67
Heavy Metal,Heavy Metal,Black Sabbath,Heaven and Hell,Heaven & Hell,5qxN63QA4Hk1zgdLCsZFE2,67
Heavy Metal,Heavy Metal,Black Sabbath,Planet Caravan - 2009 Remaster,Paranoid,4zgHtuasZkiZu1caZwxF5P,65
Heavy Metal,Heavy Metal,Black Sabbath,Sweet Leaf (2009 Remaster),Master of Reality,1bJ5FuncHc6wyDHBvJ0xF6,62
Heavy Metal,Heavy Metal,Black Sabbath,Sabbath Bloody Sabbath (2009 Remaster),Sabbath Bloody Sabbath,29KYPEsbcMcVKnd6iyu6Q5,63
Heavy Metal,Heavy Metal,Judas Priest,Breaking the Law,British Steel,2RaA6kIcvomt77qlIgGhCT,71
Heavy Metal,Heavy Metal,Judas Priest,Painkiller,Painkiller,0L7zm6afBEtrNKo6C6Gj08,67
Heavy Metal,Heavy Metal,Judas Priest,You've Got Another Thing Coming,Screaming For Vengeance (Expanded Edition),4f3RDq9nYPBeR1yMSgnmBm,66
Heavy Metal,Heavy Metal,Judas Priest,Living After Midnight,British Steel,0IXpUl1fn2QZcBavfuq0H4,62
Heavy Metal,Heavy Metal,Judas Priest,War Pigs - Charity Version,War Pigs (Charity Version),14M0JWFCnsKNGSvzDn0j6q,61
Heavy Metal,Heavy Metal,Judas Priest,Electric Eye,Screaming For Vengeance (Expanded Edition),3w9zHVKI28aUPZTxq8oDC6,60
Heavy Metal,Heavy Metal,Judas Priest,Turbo Lover - Remastered,Turbo 30,1i5yWGXgtFABa0czv2pbZH,55
Heavy Metal,Heavy Metal,Judas Priest,Night Crawler,Painkiller,0MU1TyyAbuoXLGiQBgW9CI,55
Heavy Metal,Heavy Metal,Judas Priest,The Sentinel,Defenders Of The Faith,6noDJ06v7z8bCsBitjxFG2,55
Heavy Metal,Heavy Metal,Judas Priest,Beyond the Realms of Death,Stained Class,3Rtv6zRNKpeSygXoaF9kCm,54
Heavy Metal,Heavy Metal,Cirith Ungol,Join the Leigon,Paradise Lost,5Fxdoyj9qajKHdbipx8j51,29
Heavy Metal,Heavy Metal,Cirith Ungol,Frost and Fire,Frost and Fire,4wLznMeMZkruAYugFgT7ig,24
Heavy Metal,Heavy Metal,Cirith Ungol,Black Machine,King of the Dead,3QbmNNWKtr8VLm3GKvnhx6,23
Heavy Metal,Heavy Metal,Cirith Ungol,King of the Dead,King of the Dead,33TDm9Dg6RXnla2olR63Yn,21
Heavy Metal,Heavy Metal,Cirith Ungol,Atom Smasher,King of the Dead,1pXjAEnU7yTDd4nZ1wdiuz,20
Heavy Metal,Heavy Metal,Cirith Ungol,I'm Alive,Frost and Fire,6caNCAyIo2U75tMyliDA0A,20
Heavy Metal,Heavy Metal,Cirith Ungol,Master of the Pit,King of the Dead,6knmN46dtZTgs4b5ioVCGu,18
Heavy Metal,Heavy Metal,Cirith Ungol,Chaos Rising,Paradise Lost,1bWcl5hklKC1I0aoTCdVK5,17
Heavy Metal,Heavy Metal,Cirith Ungol,Death of the Sun,King of the Dead,1xllV0aC7eTDpfs8cGwhSI,16
Heavy Metal,Heavy Metal,Cirith Ungol,Legions Arise,Forever Black,4o9vmyUDxJCwfBESTAZQLs,16
Heavy Metal,Heavy Metal,Motörhead,Ace of Spades,Ace of Spades (Expanded Edition),3CIOopLwvyMvXk97ZEksKO,73
Heavy Metal,Heavy Metal,Motörhead,The Game (Triple H),"WWE: The Music, Vol. 5",2zSpaFB7e0Yo1QKsDQ22Ol,56
Heavy Metal,Heavy Metal,Motörhead,Hellraiser - 30th Anniversary Edition,No More Tears (30th Anniversary Expanded Edition),0BW3ImhGyAdbM62rHPyNNB,57
Heavy Metal,Heavy Metal,Motörhead,Overkill,Overkill (Expanded Edition),4XvvR8F6qOcnzgChO1uTIO,59
Heavy Metal,Heavy Metal,Motörhead,God Was Never on Your Side,Kiss of Death,71LmwNWHchuDe1QwrEKsB1,59
Heavy Metal,Heavy Metal,Motörhead,Killed by Death,All the Aces,2XvVueul226rT8g4DQuKSK,57
Heavy Metal,Heavy Metal,Motörhead,Hellraiser,March Or Die,65JrmVnWM5KzM1WrXIY0tI,53
Heavy Metal,Heavy Metal,Motörhead,In the Name of Tragedy,Inferno,0jVKdXM4LQm94SP33rNbi9,54
Heavy Metal,Heavy Metal,Motörhead,King of Kings (Triple H),WWE: Wreckless Intent,1lelIeP3r2vCxDkNI05jZp,53
Heavy Metal,Heavy Metal,Motörhead,Rock 'n' Roll,Rock N' Roll (Expanded Edition),738MwM1wbo84IO5DaQma1e,52
Heavy Metal,Heavy Metal,Manilla Road,Necropolis,Crystal Logic,0UvBdp9ZpUJPogCCDZi4Ah,33
Heavy Metal,Heavy Metal,Manilla Road,Crystal Logic,Crystal Logic,1bP2StEGAk87l0YYoifag8,26
Heavy Metal,Heavy Metal,Manilla Road,The Riddle Master,Crystal Logic,7yNEZDsI6UITQJ71NyCoSe,24
Heavy Metal,Heavy Metal,Manilla Road,Feeling Free Again,Crystal Logic,3ARCXnuTN8yYDqRVWQN0AL,22
Heavy Metal,Heavy Metal,Manilla Road,Flaming Metal System,Crystal Logic,0R2J4U8qIH7pPVGmZghOBQ,21
Heavy Metal,Heavy Metal,Manilla Road,The Ram,Crystal Logic,2tSqQwF71fqCUSCkG2xkc5,21
Heavy Metal,Heavy Metal,Manilla Road,Astronomica,Open The Gates (2015 Remaster - Ultimate Edition),5ePz3607z6egwW5WTpcQvq,20
Heavy Metal,Heavy Metal,Manilla Road,The Veils Of Negative Existence,Crystal Logic,009V0srjrA7XxggtXWCUVj,20
Heavy Metal,Heavy Metal,Manilla Road,Open The Gates,Open The Gates (2015 Remaster - Ultimate Edition),71K1AF5jRgcqpWz49bPvqY,20
Heavy Metal,Heavy Metal,Manilla Road,Dreams Of Eschaton / Epilogue,Crystal Logic,5Ua8i7Bb0YsfTgJi68UgWC,18
Heavy Metal,Heavy Metal,Manowar,Warriors of the World United,Warriors of the World,02zclmxRto3GAUBdtV7D8i,60
Heavy Metal,Heavy Metal,Manowar,Kings of Metal,Kings of Metal,28TcG73tbc4iGrGBFjiBnR,55
Heavy Metal,Heavy Metal,Manowar,Fighting the World,Fighting the World,2tjb6V24kf6sDUdEFNf3m9,52
Heavy Metal,Heavy Metal,Manowar,Hail and Kill,Kings of Metal,5HkvAtKEPDLmchWYmepqYB,51
Heavy Metal,Heavy Metal,Manowar,Heart of Steel,Kings of Metal,4YXhOackOMOlQTMAwsDHo6,51
Heavy Metal,Heavy Metal,Manowar,Battle Hymn,Battle Hymns,1VRnW4Qk8PP3EGGFMs6Z32,51
Heavy Metal,Heavy Metal,Manowar,Carry On,Fighting the World,4S47FRAZ3VcyZS87FnQtmk,49
Heavy Metal,Heavy Metal,Manowar,Brothers Of Metal (Part 1),Louder Than Hell,3tuCmmn6JmRXPln2Zt7KyI,48
Heavy Metal,Heavy Metal,Manowar,Kingdom Come,Kings of Metal,1KJSyY61dglJHGEUV8CdMm,48
Heavy Metal,Heavy Metal,Manowar,Metal Warriors,The Triumph of Steel,5P2Ghhv0wFYThHfDQaS0g5,47
Heavy Metal,Heavy Metal,Mercyful Fate,Evil,Melissa,5pH1BecbNktYDbYw0XCEWn,45
Heavy Metal,Heavy Metal,Mercyful Fate,A Dangerous Meeting,Don't Break the Oath,0V7iTNAnyoOqcZz54lGA4E,42
Heavy Metal,Heavy Metal,Mercyful Fate,Curse of the Pharaohs,Melissa,0mobywrA15c3nHS5qzarlu,41
Heavy Metal,Heavy Metal,Mercyful Fate,Come to the Sabbath,Don't Break the Oath,4lj8NlJ8wF0cXT9o8RGhO1,39
Heavy Metal,Heavy Metal,Mercyful Fate,Gypsy,Don't Break the Oath,4RdIMPGqgCDHs4lf1PYk0R,38
Heavy Metal,Heavy Metal,Mercyful Fate,Melissa,Melissa,2lR3CpEWIctTaKoEmPBtF5,37
Heavy Metal,Heavy Metal,Mercyful Fate,Into the Coven,Melissa,7LK1iWCnDMKp10mMxuk5Ti,36
Heavy Metal,Heavy Metal,Mercyful Fate,Black Funeral,Melissa,6nIs4qvvfxAL5l0oXk9n68,36
Heavy Metal,Heavy Metal,Mercyful Fate,The Oath,Don't Break the Oath,798ZYzeScmR9Dg5C2kUNRj,35
Heavy Metal,Heavy Metal,Mercyful Fate,Satan's Fall,Melissa,7hNS40eilhV7Uol2RtG3i0,33
Heavy Metal,New Wave of British Heavy Metal,Iron Maiden,The Trooper - 2015 Remaster,Piece of Mind (2015 Remaster),4OROzZUy6gOWN4UGQVaZMF,74
Heavy Metal,New Wave of British Heavy Metal,Iron Maiden,Fear of the Dark - 2015 Remaster,Fear of the Dark (2015 Remaster),6p8eFfPw3nQkf37aT3AkmK,72
Heavy Metal,New Wave of British Heavy Metal,Iron Maiden,Run to the Hills - 2015 Remaster,The Number of the Beast (2015 Remaster),4Zc7TCHzuNwL0AFBlyLdyr,71
Heavy Metal,New Wave of British Heavy Metal,Iron Maiden,The Number of the Beast - 2015 Remaster,The Number of the Beast (2015 Remaster),3nlGByvetDcS1uomAoiBmy,68
Heavy Metal,New Wave of British Heavy Metal,Iron Maiden,Wasted Years - 2015 Remaster,Somewhere in Time (2015 Remaster),1HM7Vp84E4SMzdrZONg6bH,67
Heavy Metal,New Wave of British Heavy Metal,Iron Maiden,Hallowed Be Thy Name - 2015 Remaster,The Number of the Beast (2015 Remaster),469rBLYJUZHMJLtq2Wch3h,67
Heavy Metal,New Wave of British Heavy Metal,Iron Maiden,2 Minutes to Midnight - 2015 Remaster,Powerslave (2015 Remaster),2SrVGpjv0mqCR6j9EZPSm2,65
Heavy Metal,New Wave of British Heavy Metal,Iron Maiden,Aces High - 2015 Remaster,Powerslave (2015 Remaster),3wFGRek61NIF330UwJCI52,64
Heavy Metal,New Wave of British Heavy Metal,Iron Maiden,Wasting Love - 2015 Remaster,Fear of the Dark (2015 Remaster),2KKLuHN6zDxVnWtFKO8vo4,64
Heavy Metal,New Wave of British Heavy Metal,Iron Maiden,Flight of Icarus - 2015 Remaster,Piece of Mind (2015 Remaster),3vhKrSxe3fRuS5Ogis76VO,62
Heavy Metal,New Wave of British Heavy Metal,Saxon,Princess of the Night - 2009 Remaster,Denim and Leather (2009 Remaster),7LYxaN0EpwhRoheZ3eySLw,50
Heavy Metal,New Wave of British Heavy Metal,Saxon,Wheels of Steel - 2009 Remaster,Wheels of Steel (2009 Remaster),181bQUGjSDPa0mZoPVGJes,47
Heavy Metal,New Wave of British Heavy Metal,Saxon,Ride Like the Wind,Destiny,6CaVpbOmyDAaRsNtdKGXIu,48
Heavy Metal,New Wave of British Heavy Metal,Saxon,Crusader,Crusader,7623cs9y5l1b6uPXZ4U2ny,46
Heavy Metal,New Wave of British Heavy Metal,Saxon,747 (Strangers in the Night) - 2009 Remaster,Wheels of Steel (2009 Remaster),46WKQbgvgnSDlP0SqbJnBB,42
Heavy Metal,New Wave of British Heavy Metal,Saxon,Power and the Glory - 1999 Remaster,Power & The Glory (1999 Remaster),479ZbAIoSuZvyvRR5NmZkc,40
Heavy Metal,New Wave of British Heavy Metal,Saxon,Denim & Leather,Unplugged and Strung Up / Heavy Metal Thunder,11T0hjw6ZIoR6Y4C3EcKbf,38
Heavy Metal,New Wave of British Heavy Metal,Saxon,And the Bands Played on - 2009 Remaster,Denim and Leather (2009 Remaster),0NGlg36oVV5IhJq3Mp7dav,37
Heavy Metal,New Wave of British Heavy Metal,Saxon,Never Surrender - 2009 Remaster,Denim and Leather (2009 Remaster),4jcYSu2qg9si6dPOwsCd8j,38
Heavy Metal,New Wave of British Heavy Metal,Saxon,Broken Heroes,Innocence Is No Excuse,50ahMntfQzPnK2rbXPuEio,38
Heavy Metal,New Wave of British Heavy Metal,Diamond Head,Am I Evil,Borrowed Time (Expanded Edition),55HmWFBCXVjQdx7p1iySET,42
Heavy Metal,New Wave of British Heavy Metal,Diamond Head,Am I Evil?,Lightning To The Nations 2020,1ce1hNtmptNCrbqkSJ6S9K,32
Heavy Metal,New Wave of British Heavy Metal,Diamond Head,In The Heat Of The Night,Borrowed Time (Expanded Edition),6CC8v5kApvrlVfXYTfCIZF,34
Heavy Metal,New Wave of British Heavy Metal,Diamond Head,No Remorse,Lightning To The Nations 2020,4XwTtwqaFadpB34FASX6mF,32
Heavy Metal,New Wave of British Heavy Metal,Diamond Head,Am I Evil,Another Shot of Old Skool of Rock,4Xf78RVCxuO0MIhUOwrpjq,31
Heavy Metal,New Wave of British Heavy Metal,Diamond Head,Death by Design,The Coffin Train,3azfgukliDIbY5SFt4f5BG,24
Heavy Metal,New Wave of British Heavy Metal,Diamond Head,Call Me,Borrowed Time (Expanded Edition),4XhcXgLJtNLVcT4ic7SlIf,30
Heavy Metal,New Wave of British Heavy Metal,Diamond Head,Belly of the Beast,The Coffin Train,5FwdGuRcrAfvnrQ6mXKVJX,27
Heavy Metal,New Wave of British Heavy Metal,Diamond Head,To Heaven From Hell,Borrowed Time (Expanded Edition),0YjeIeqri6We0HHfn1LMjH,25
Heavy Metal,New Wave of British Heavy Metal,Diamond Head,Lightning To The Nations,Borrowed Time (Expanded Edition),7JqSv6JoyjAaAhIOsCa8Tz,25
Heavy Metal,New Wave of British Heavy Metal,Angel Witch,PROTECTION CHARM - SLOW & HARD VERSION,PROTECTION CHARM (SLOW & HARD VERSION),3djuAEm8miwAn93JISOb7V,65
Heavy Metal,New Wave of British Heavy Metal,Angel Witch,DEATH RATTLE - SLOW VERSION,DEATH RATTLE (SLOW VERSION),7u5GPX30gFJOMQcojV94em,61
Heavy Metal,New Wave of British Heavy Metal,Angel Witch,PROTECTION CHARM,PROTECTION CHARM,1ZZKczPTO71tpXrvP37uGP,59
Heavy Metal,New Wave of British Heavy Metal,Angel Witch,FORGOTTEN CHILD - SLOW VERSION,FORGOTTEN CHILD (SLOW VERSION),0FZgBleWnbknOxEjn2T45q,52
Heavy Metal,New Wave of British Heavy Metal,Angel Witch,PROTECTION CHARM - FAST & HARD VERSION,PROTECTION CHARM (FAST & HARD VERSION),7aTx7aAI3vwpdpMGUe4SSw,52
Heavy Metal,New Wave of British Heavy Metal,Angel Witch,DEATH RATTLE,DEATH RATTLE,5NCXIjreIgVsGEaDpclbVs,48
Heavy Metal,New Wave of British Heavy Metal,Angel Witch,FORGOTTEN CHILD,EMBRACE CHAOS,1XUgUoJl9B2CFTdkoHRNqg,44
Heavy Metal,New Wave of British Heavy Metal,Angel Witch,PROTECTION CHARM - INSTRUMENTAL,PROTECTION CHARM (INSTRUMENTAL),6NE5ttbXwRpIlJqxF0OKTi,40
